cc_num,amount,merch_lat,merch_long,atm_id,freq_date,average_date,total_date,freq_merc,average_merc,total_merc,freq_type,average_type,total_type,average_id,total_id,class
1379842242,65.59,42.791533,-89.242339,37412715,1,65.59,65.59,3,52.75,158.25,10,75.157,751.57,65.59,65.59,2
1394134729,46.72,41.538887,-88.523762,51994457,1,46.72,46.72,1,46.72,46.72,18,70.51444444,1269.26,46.72,46.72,2
1359142262,36.49,42.030185,-89.74692,89682029,1,36.49,36.49,1,36.49,36.49,6,10.65,63.9,36.49,36.49,2
1362612994,15.74,42.03063,-89.322578,17424264,1,15.74,15.74,1,15.74,15.74,19,99.48210526,1890.16,15.74,15.74,2
1332537165,51.8,41.115576,-89.591744,19062150,1,51.8,51.8,1,51.8,51.8,18,70.51444444,1269.26,51.8,51.8,2
1367796470,101.22,41.275882,-88.697159,72323731,1,101.22,101.22,1,101.22,101.22,18,70.51444444,1269.26,101.22,101.22,2
1334609752,4.28,42.384435,-89.891849,23710481,1,4.28,4.28,1,4.28,4.28,6,10.65,63.9,4.28,4.28,2
1406305982,3.24,41.312131,-89.707997,93103282,1,3.24,3.24,1,3.24,3.24,10,72.14,721.4,3.24,3.24,2
1330000379,5.72,42.012505,-89.122698,77675958,1,5.72,5.72,1,5.72,5.72,19,99.48210526,1890.16,5.72,5.72,2
1416018231,2.68,42.976127,-88.657481,77293572,1,2.68,2.68,1,2.68,2.68,18,362.2383333,6520.29,2.68,2.68,2
1409746702,7.44,42.301016,-88.292314,77778819,1,7.44,7.44,1,7.44,7.44,10,72.14,721.4,7.44,7.44,2
1448901332,474.74,42.566318,-88.851954,2727226,1,474.74,474.74,2,246.22,492.44,19,99.48210526,1890.16,474.74,474.74,2
1396710933,41.39,42.025498,-88.752978,16257856,1,41.39,41.39,3,72.23666667,216.71,19,99.48210526,1890.16,41.39,41.39,2
1419697786,5.11,41.411602,-89.124287,98314874,1,5.11,5.11,1,5.11,5.11,6,10.65,63.9,5.11,5.11,2
1369449830,1.28,42.588714,-88.827486,16241855,1,1.28,1.28,2,2.3,4.6,18,362.2383333,6520.29,1.28,1.28,2
1332613470,3.3,41.171354,-88.92161,39723789,2,41.025,82.05,1,3.3,3.3,6,10.65,63.9,3.3,3.3,2
1421858274,79.72,41.57992,-89.784784,26109480,1,79.72,79.72,1,79.72,79.72,36,98.02777778,3529,79.72,79.72,2
1386346812,51.81,42.771086,-89.755721,53560247,1,51.81,51.81,2,47.275,94.55,36,98.02777778,3529,51.81,51.81,2
1379650544,58.89,41.920742,-89.003568,49455649,1,58.89,58.89,1,58.89,58.89,7,68.04571429,476.32,58.89,58.89,2
1356894334,17.7,42.202777,-89.12155,90226311,1,17.7,17.7,2,246.22,492.44,19,99.48210526,1890.16,17.7,17.7,2
1381090913,235.16,41.889531,-89.757385,37085230,1,235.16,235.16,1,235.16,235.16,19,99.48210526,1890.16,235.16,235.16,2
1387232391,3.15,42.344011,-88.698973,77224330,1,3.15,3.15,1,3.15,3.15,9,161.7122222,1455.41,3.15,3.15,2
1361030453,156.61,42.452815,-88.503668,90875847,1,156.61,156.61,1,156.61,156.61,19,99.48210526,1890.16,156.61,156.61,2
1385804751,1.45,41.383704,-89.454703,44950613,1,1.45,1.45,2,3.1,6.2,18,362.2383333,6520.29,1.45,1.45,2
1396239177,80.34,42.751228,-88.793488,88299488,1,80.34,80.34,1,80.34,80.34,9,35.39444444,318.55,80.34,80.34,2
1370452958,66.61,41.23606,-88.562091,80622734,1,66.61,66.61,1,66.61,66.61,23,65.96434783,1517.18,66.61,66.61,2
1366412470,17.32,41.600633,-89.908823,96610688,1,17.32,17.32,2,13.405,26.81,16,25.21375,403.42,17.32,17.32,2
1377435813,117.72,42.157613,-89.996011,53033017,1,117.72,117.72,1,117.72,117.72,23,65.96434783,1517.18,117.72,117.72,2
1350107442,54.78,41.319137,-88.287352,83123160,1,54.78,54.78,1,54.78,54.78,9,35.39444444,318.55,54.78,54.78,2
1414445333,25.15,42.752171,-88.853632,93171366,1,25.15,25.15,1,25.15,25.15,18,70.51444444,1269.26,25.15,25.15,2
1368227750,21.69,36.621676,-83.88513,94672015,8,531.885,4255.08,1,21.69,21.69,24,41.68708333,1000.49,21.69,21.69,1
1368316510,329.21,37.209444,-83.846502,63277302,5,526.67,2633.35,1,329.21,329.21,38,108.1465789,4109.57,329.21,329.21,1
1368150696,10.26,36.28221,-83.254237,44607135,8,531.885,4255.08,1,10.26,10.26,11,6.165454545,67.82,10.26,10.26,1
1368158156,970.87,37.349053,-84.40255,85551114,8,531.885,4255.08,2,568.395,1136.79,28,134.33,3761.24,970.87,970.87,1
1368146764,8.4,37.444998,-83.158652,84308177,8,531.885,4255.08,2,24.69,49.38,40,59.4305,2377.22,8.4,8.4,1
1368311295,348.86,35.738254,-84.505573,55368889,5,526.67,2633.35,4,160.49,641.96,38,108.1465789,4109.57,348.86,348.86,1
1368223440,246.11,36.778884,-82.697007,89305089,8,531.885,4255.08,5,114.9,574.5,33,64.14787879,2116.88,246.11,246.11,1
1368225706,928.62,35.786403,-82.684066,3228463,8,531.885,4255.08,2,465.925,931.85,18,266.6938889,4800.49,928.62,928.62,1
1368230693,984.8,35.76082,-83.93553,76748042,5,526.67,2633.35,1,984.8,984.8,18,266.6938889,4800.49,984.8,984.8,1
1368161055,851.67,36.407331,-84.577826,24243476,8,531.885,4255.08,1,851.67,851.67,28,134.33,3761.24,851.67,851.67,1
1368227980,1217.46,35.884723,-84.313244,25559651,8,531.885,4255.08,2,1197.95,2395.9,18,266.6938889,4800.49,1217.46,1217.46,1
1368311222,135.28,37.016854,-83.148198,36377657,5,526.67,2633.35,1,135.28,135.28,21,25.74095238,540.56,135.28,135.28,1
1368270737,835.2,37.633844,-83.918538,93895095,5,526.67,2633.35,2,418.775,837.55,28,134.33,3761.24,835.2,835.2,1
1390778612,29.78,36.603733,-83.208032,78808539,1,29.78,29.78,1,29.78,29.78,21,25.74095238,540.56,29.78,29.78,2
1343601046,77.53,37.345078,-82.757548,82722937,1,77.53,77.53,4,62.9475,251.79,40,59.4305,2377.22,77.53,77.53,2
1410044072,4.25,36.937501,-84.244642,81563678,1,4.25,4.25,3,19.17,57.51,24,41.68708333,1000.49,4.25,4.25,2
1373218856,42.97,36.471675,-83.362439,35155928,4,34.3475,137.39,1,42.97,42.97,40,59.4305,2377.22,42.97,42.97,2
1418509062,53.64,36.980909,-84.407451,78039094,1,53.64,53.64,4,62.9475,251.79,40,59.4305,2377.22,53.64,53.64,2
1394039613,59.77,36.384463,-84.286705,68174033,1,59.77,59.77,1,59.77,59.77,40,59.4305,2377.22,59.77,59.77,2
1371079502,4.54,36.154643,-84.266017,72520789,3,55.89666667,167.69,2,36.355,72.71,33,64.14787879,2116.88,4.54,4.54,2
1374484365,27.53,37.548537,-83.623801,8940841,1,27.53,27.53,1,27.53,27.53,17,43.84058824,745.29,27.53,27.53,2
1419709956,6.44,37.662064,-82.698728,44167929,1,6.44,6.44,1,6.44,6.44,20,58.2685,1165.37,6.44,6.44,2
1436004240,62.77,35.823103,-84.262081,26705873,1,62.77,62.77,2,61.12,122.24,17,43.84058824,745.29,62.77,62.77,2
1412057108,5.87,36.708795,-83.242706,55433419,2,24.835,49.67,1,5.87,5.87,28,134.33,3761.24,5.87,5.87,2
1354880890,59.47,35.936441,-82.645023,72441022,1,59.47,59.47,2,61.12,122.24,17,43.84058824,745.29,59.47,59.47,2
1411847210,6.97,36.314856,-84.452967,74135981,1,6.97,6.97,1,6.97,6.97,18,266.6938889,4800.49,6.97,6.97,2
1332465452,131.62,36.769426,-84.608518,86159364,2,94.07,188.14,1,131.62,131.62,13,78.35461538,1018.61,131.62,131.62,2
1435751667,7.27,37.600217,-83.60817,62938785,1,7.27,7.27,3,44.97333333,134.92,34,57.45411765,1953.44,7.27,7.27,2
1369499405,87.79,35.770091,-82.862869,9743212,1,87.79,87.79,2,46.255,92.51,38,108.1465789,4109.57,87.79,87.79,2
1338752112,8.09,36.163737,-83.863022,3693537,1,8.09,8.09,1,8.09,8.09,21,25.74095238,540.56,8.09,8.09,2
1338819369,27.66,36.585701,-83.399507,88600192,1,27.66,27.66,1,27.66,27.66,22,62.08136364,1365.79,27.66,27.66,2
1400432808,9.2,37.563362,-84.134708,30944411,1,9.2,9.2,1,9.2,9.2,20,58.2685,1165.37,9.2,9.2,2
1428264974,86.13,35.930573,-84.450287,79361675,1,86.13,86.13,3,89.53,268.59,38,108.1465789,4109.57,86.13,86.13,2
1434061421,70.39,36.37294,-83.810194,63198546,1,70.39,70.39,4,57.4525,229.81,40,59.4305,2377.22,70.39,70.39,2
1333359063,285.09,36.147652,-84.064919,25164,1,285.09,285.09,1,285.09,285.09,34,57.45411765,1953.44,285.09,285.09,2
1417885982,11.81,37.382109,-83.245065,95358918,1,11.81,11.81,1,11.81,11.81,33,64.14787879,2116.88,11.81,11.81,2
1373928059,4.91,37.135931,-83.032077,63812039,2,8.96,17.92,1,4.91,4.91,20,58.2685,1165.37,4.91,4.91,2
1431014705,94.11,37.018438,-83.701283,62048248,1,94.11,94.11,1,94.11,94.11,38,108.1465789,4109.57,94.11,94.11,2
1390050203,69,36.859713,-83.849459,10622490,1,69,69,1,69,69,40,59.4305,2377.22,69,69,2
1380564132,57.6,36.940769,-84.637188,82860486,1,57.6,57.6,3,52.36666667,157.1,40,59.4305,2377.22,57.6,57.6,2
1399790458,36.96,37.122685,-84.051349,24225953,1,36.96,36.96,1,36.96,36.96,13,78.35461538,1018.61,36.96,36.96,2
1355751378,27.31,37.050159,-83.055953,74211418,1,27.31,27.31,1,27.31,27.31,24,41.68708333,1000.49,27.31,27.31,2
1374069343,45.13,36.231977,-83.487964,4602552,1,45.13,45.13,3,52.36666667,157.1,40,59.4305,2377.22,45.13,45.13,2
1446703284,18.38,36.585672,-83.452905,42671145,1,18.38,18.38,1,18.38,18.38,13,78.35461538,1018.61,18.38,18.38,2
1328889628,14.2,36.22643,-83.253551,12165100,1,14.2,14.2,2,121.63,243.26,22,62.08136364,1365.79,14.2,14.2,2
1346443272,1.8,37.679725,-82.836605,5959778,1,1.8,1.8,1,1.8,1.8,21,25.74095238,540.56,1.8,1.8,2
1408207602,54.37,37.517959,-83.459304,96382301,2,45.94,91.88,3,52.36666667,157.1,40,59.4305,2377.22,54.37,54.37,2
1430237204,45.57,37.341672,-84.555,52560859,1,45.57,45.57,2,111.725,223.45,33,64.14787879,2116.88,45.57,45.57,2
1329869700,64.67,36.263693,-84.405422,25998764,2,62.205,124.41,1,64.67,64.67,34,57.45411765,1953.44,64.67,64.67,2
1443094184,227.31,36.843371,-83.613779,61726956,1,227.31,227.31,3,79.61666667,238.85,28,134.33,3761.24,227.31,227.31,2
1394376651,12.95,36.855138,-83.628201,96159712,2,30.905,61.81,3,27.03666667,81.11,24,41.68708333,1000.49,12.95,12.95,2
1397408945,82.52,37.694743,-84.475938,10436493,1,82.52,82.52,1,82.52,82.52,22,62.08136364,1365.79,82.52,82.52,2
1336247910,3.62,36.360433,-82.714849,1655513,1,3.62,3.62,2,48.25,96.5,21,25.74095238,540.56,3.62,3.62,2
1404925191,35.48,37.318117,-83.790546,48517317,1,35.48,35.48,2,46.9,93.8,24,41.68708333,1000.49,35.48,35.48,2
1442840615,92.88,36.6405,-83.963453,10887011,1,92.88,92.88,2,48.25,96.5,21,25.74095238,540.56,92.88,92.88,2
1431323868,171.69,37.470753,-83.90524,58784235,1,171.69,171.69,2,87.42,174.84,34,57.45411765,1953.44,171.69,171.69,2
1386009414,64.56,36.070297,-84.569552,69824029,2,36.065,72.13,5,114.9,574.5,33,64.14787879,2116.88,64.56,64.56,2
1402113095,26.18,36.370887,-82.970615,54226692,1,26.18,26.18,1,26.18,26.18,34,57.45411765,1953.44,26.18,26.18,2
1335732348,4.82,36.3004,-83.62677,65517512,1,4.82,4.82,1,4.82,4.82,18,266.6938889,4800.49,4.82,4.82,2
1419013803,20.87,35.927164,-83.844538,80582434,3,32.22333333,96.67,1,20.87,20.87,22,62.08136364,1365.79,20.87,20.87,2
1406298316,23.95,37.512424,-84.441322,20378356,2,15.815,31.63,2,14.965,29.93,20,58.2685,1165.37,23.95,23.95,2
1426354077,293.67,36.615536,-83.814554,54493803,1,293.67,293.67,1,293.67,293.67,20,58.2685,1165.37,293.67,293.67,2
1407701100,5.39,37.39175,-83.767458,13375386,1,5.39,5.39,1,5.39,5.39,11,6.165454545,67.82,5.39,5.39,2
1326668932,45.28,36.23251,-84.578551,36176076,1,45.28,45.28,4,45.4325,181.73,40,59.4305,2377.22,45.28,45.28,2
1342831208,71.26,37.631836,-83.8209,49668902,1,71.26,71.26,4,29.9275,119.71,34,57.45411765,1953.44,71.26,71.26,2
1449247278,12.7,35.980948,-83.282377,7233241,1,12.7,12.7,2,8.45,16.9,33,64.14787879,2116.88,12.7,12.7,2
1360689144,7.52,37.363261,-83.503029,13735845,1,7.52,7.52,2,6.96,13.92,20,58.2685,1165.37,7.52,7.52,2
1386600823,107.13,37.484269,-84.23076,61472761,1,107.13,107.13,3,98.4,295.2,38,108.1465789,4109.57,107.13,107.13,2
1374787894,7.6,36.240099,-82.900799,1028324,1,7.6,7.6,2,7.58,15.16,18,266.6938889,4800.49,7.6,7.6,2
1346505197,94.7,36.918323,-83.236944,70273632,1,94.7,94.7,2,121.34,242.68,24,41.68708333,1000.49,94.7,94.7,2
1385747912,24.56,36.908445,-83.753622,12723614,3,28.08,84.24,2,101.685,203.37,22,62.08136364,1365.79,24.56,24.56,2
1425320716,106.57,37.483721,-84.286418,22286567,2,150.05,300.1,1,106.57,106.57,38,108.1465789,4109.57,106.57,106.57,2
1435116467,6.17,35.741716,-84.181154,84424716,1,6.17,6.17,2,4.995,9.99,28,134.33,3761.24,6.17,6.17,2
1419033789,50.06,36.061471,-83.569937,65209592,1,50.06,50.06,2,121.795,243.59,13,78.35461538,1018.61,50.06,50.06,2
1434642221,91.82,37.491153,-83.558007,58147955,1,91.82,91.82,3,98.4,295.2,38,108.1465789,4109.57,91.82,91.82,2
1440702078,6.76,36.320455,-82.771112,64064017,1,6.76,6.76,1,6.76,6.76,21,25.74095238,540.56,6.76,6.76,2
1365954415,63.94,36.380052,-83.6932,53033017,1,63.94,63.94,3,76.76333333,230.29,40,59.4305,2377.22,63.94,63.94,2
1403566386,96.42,35.734473,-83.846044,75576844,1,96.42,96.42,4,160.49,641.96,38,108.1465789,4109.57,96.42,96.42,2
1401584676,76.01,36.963978,-83.248486,34099360,1,76.01,76.01,1,76.01,76.01,17,43.84058824,745.29,76.01,76.01,2
1436895361,62.86,37.684225,-84.555435,96867754,1,62.86,62.86,2,32.795,65.59,33,64.14787879,2116.88,62.86,62.86,2
1356625792,118.03,36.632196,-83.430277,95724096,1,118.03,118.03,1,118.03,118.03,38,108.1465789,4109.57,118.03,118.03,2
1430328264,96.25,36.506241,-83.767901,23157620,1,96.25,96.25,3,98.4,295.2,38,108.1465789,4109.57,96.25,96.25,2
1418898989,17.03,36.796591,-83.998199,40772493,1,17.03,17.03,1,17.03,17.03,17,43.84058824,745.29,17.03,17.03,2
1417613682,116.9,37.588726,-83.472137,16852914,1,116.9,116.9,2,97.475,194.95,38,108.1465789,4109.57,116.9,116.9,2
1336851140,98.41,36.633178,-82.776029,48351744,1,98.41,98.41,2,98.09,196.18,38,108.1465789,4109.57,98.41,98.41,2
1371060847,133.72,36.543296,-83.568731,99131982,3,55.89666667,167.69,2,157.06,314.12,33,64.14787879,2116.88,133.72,133.72,2
1437937371,3.26,35.722567,-83.400521,97449973,2,10.645,21.29,2,8.585,17.17,21,25.74095238,540.56,3.26,3.26,2
1372138043,89.36,37.544595,-83.513959,12787340,1,89.36,89.36,1,89.36,89.36,34,57.45411765,1953.44,89.36,89.36,2
1381566573,8.65,35.720527,-84.364706,39304735,1,8.65,8.65,2,127.975,255.95,9,86.24,776.16,8.65,8.65,2
1379885846,81.83,35.725861,-84.152176,28652366,1,81.83,81.83,1,81.83,81.83,38,108.1465789,4109.57,81.83,81.83,2
1385764605,58.32,37.17959,-84.136135,40355436,3,28.08,84.24,2,46.9,93.8,24,41.68708333,1000.49,58.32,58.32,2
1342469290,71.59,36.130579,-84.253732,20756093,1,71.59,71.59,3,76.76333333,230.29,40,59.4305,2377.22,71.59,71.59,2
1385085005,2.76,36.141493,-83.647396,24726238,1,2.76,2.76,1,2.76,2.76,28,134.33,3761.24,2.76,2.76,2
1447278142,80.76,37.250081,-82.668601,37397630,1,80.76,80.76,3,89.53,268.59,38,108.1465789,4109.57,80.76,80.76,2
1333800934,6.37,36.055369,-84.414326,28563754,1,6.37,6.37,1,6.37,6.37,11,6.165454545,67.82,6.37,6.37,2
1451185320,1.55,36.124215,-83.104785,99579425,1,1.55,1.55,4,154.7075,618.83,28,134.33,3761.24,1.55,1.55,2
1366641527,131.33,35.971958,-83.469831,86367097,1,131.33,131.33,2,85.73,171.46,33,64.14787879,2116.88,131.33,131.33,2
1383393746,37.79,37.662673,-83.378707,55075459,2,21.965,43.93,2,30.63,61.26,24,41.68708333,1000.49,37.79,37.79,2
1416140276,96.86,36.402986,-83.53795,12821778,1,96.86,96.86,2,84.69,169.38,40,59.4305,2377.22,96.86,96.86,2
1450906363,91.41,36.215797,-83.650251,31531511,1,91.41,91.41,1,91.41,91.41,24,41.68708333,1000.49,91.41,91.41,2
1385735137,1.36,36.402533,-82.984783,29948673,3,28.08,84.24,1,1.36,1.36,11,6.165454545,67.82,1.36,1.36,2
1417218537,38.59,37.691289,-82.679873,66265221,1,38.59,38.59,1,38.59,38.59,24,41.68708333,1000.49,38.59,38.59,2
1376424442,3.23,36.955383,-83.396743,79848374,1,3.23,3.23,2,465.925,931.85,18,266.6938889,4800.49,3.23,3.23,2
1406091499,4.36,35.938505,-84.180079,27552292,1,4.36,4.36,1,4.36,4.36,34,57.45411765,1953.44,4.36,4.36,2
1420916551,79.61,37.269856,-83.927247,94545548,1,79.61,79.61,3,99.03333333,297.1,38,108.1465789,4109.57,79.61,79.61,2
1440280259,22.55,37.290979,-83.107436,30199590,1,22.55,22.55,1,22.55,22.55,24,41.68708333,1000.49,22.55,22.55,2
1357406391,17.17,36.507517,-83.707453,16533677,1,17.17,17.17,1,17.17,17.17,24,41.68708333,1000.49,17.17,17.17,2
1383443646,3.82,35.894771,-83.450765,26420288,1,3.82,3.82,2,4.995,9.99,28,134.33,3761.24,3.82,3.82,2
1406278806,7.68,36.896144,-83.988897,79382601,2,15.815,31.63,2,8.72,17.44,28,134.33,3761.24,7.68,7.68,2
1406946422,4.15,36.966708,-83.622271,99759438,1,4.15,4.15,1,4.15,4.15,28,134.33,3761.24,4.15,4.15,2
1416726578,2.35,36.011122,-83.956791,88880143,1,2.35,2.35,2,418.775,837.55,28,134.33,3761.24,2.35,2.35,2
1352043210,105.35,37.657517,-83.024913,16930391,1,105.35,105.35,1,105.35,105.35,38,108.1465789,4109.57,105.35,105.35,2
1366565632,2.23,36.71436,-83.301586,19305578,2,178.115,356.23,2,5.995,11.99,18,266.6938889,4800.49,2.23,2.23,2
1329917850,59.74,35.84264,-83.737254,13527631,2,62.205,124.41,2,58.335,116.67,22,62.08136364,1365.79,59.74,59.74,2
1351106341,2.41,36.478449,-84.45283,27627242,2,16.795,33.59,1,2.41,2.41,20,58.2685,1165.37,2.41,2.41,2
1408798457,140.13,35.798461,-84.180897,16519800,2,121.32,242.64,1,140.13,140.13,38,108.1465789,4109.57,140.13,140.13,2
1338035478,91.22,37.124796,-83.091808,68409784,1,91.22,91.22,2,46.965,93.93,20,58.2685,1165.37,91.22,91.22,2
1451417535,64.1,36.198491,-82.927969,38269912,1,64.1,64.1,4,62.9475,251.79,40,59.4305,2377.22,64.1,64.1,2
1371066931,29.43,36.191602,-82.680015,39807458,3,55.89666667,167.69,1,29.43,29.43,33,64.14787879,2116.88,29.43,29.43,2
1445815240,82.52,35.999688,-83.869973,24192958,1,82.52,82.52,2,77.39,154.78,38,108.1465789,4109.57,82.52,82.52,2
1434915591,8.73,36.011318,-83.901482,93752169,1,8.73,8.73,1,8.73,8.73,11,6.165454545,67.82,8.73,8.73,2
1449346762,6.4,37.121128,-82.710386,97884026,2,26.62,53.24,2,6.96,13.92,20,58.2685,1165.37,6.4,6.4,2
1354057468,83.85,36.31508,-82.931219,31010979,1,83.85,83.85,1,83.85,83.85,40,59.4305,2377.22,83.85,83.85,2
1434946462,9.11,37.040372,-83.875935,94171211,1,9.11,9.11,1,9.11,9.11,13,78.35461538,1018.61,9.11,9.11,2
1373325189,57.83,36.670701,-83.013737,76794506,1,57.83,57.83,2,53.45,106.9,40,59.4305,2377.22,57.83,57.83,2
1370102970,95.91,35.963967,-84.44565,92344570,1,95.91,95.91,1,95.91,95.91,24,41.68708333,1000.49,95.91,95.91,2
1353800701,134.41,36.733482,-84.298234,93851435,1,134.41,134.41,1,134.41,134.41,38,108.1465789,4109.57,134.41,134.41,2
1347731449,23.47,35.758023,-82.944769,58210130,1,23.47,23.47,2,30.63,61.26,24,41.68708333,1000.49,23.47,23.47,2
1384099573,40.98,36.336682,-83.842049,36774333,1,40.98,40.98,2,24.69,49.38,40,59.4305,2377.22,40.98,40.98,2
1418712618,11.47,36.65648,-84.576583,32688030,1,11.47,11.47,2,9.52,19.04,34,57.45411765,1953.44,11.47,11.47,2
1433895698,1.51,36.846858,-83.233786,37174057,1,1.51,1.51,2,19.545,39.09,34,57.45411765,1953.44,1.51,1.51,2
1339947714,2.5,37.680293,-83.18666,81990870,1,2.5,2.5,1,2.5,2.5,20,58.2685,1165.37,2.5,2.5,2
1438446516,67.33,36.480917,-83.606163,512916,1,67.33,67.33,1,67.33,67.33,18,266.6938889,4800.49,67.33,67.33,2
1368845342,18.46,37.32961,-83.123077,31153843,1,18.46,18.46,1,18.46,18.46,34,57.45411765,1953.44,18.46,18.46,2
1386542104,47.16,36.284277,-83.875955,87323887,1,47.16,47.16,1,47.16,47.16,40,59.4305,2377.22,47.16,47.16,2
1366401911,72.43,36.08901,-83.597892,41113332,1,72.43,72.43,3,39.77666667,119.33,22,62.08136364,1365.79,72.43,72.43,2
1387579787,9.69,36.764072,-82.754301,16726987,1,9.69,9.69,1,9.69,9.69,11,6.165454545,67.82,9.69,9.69,2
1405883393,108.44,37.51358,-82.824617,54217409,1,108.44,108.44,1,108.44,108.44,22,62.08136364,1365.79,108.44,108.44,2
1381856159,37.12,36.703783,-83.768552,69902734,1,37.12,37.12,4,57.4525,229.81,40,59.4305,2377.22,37.12,37.12,2
1343138998,2.73,36.320976,-83.165521,34971772,1,2.73,2.73,2,32.795,65.59,33,64.14787879,2116.88,2.73,2.73,2
1364229565,95.63,37.045643,-83.175508,49621600,1,95.63,95.63,1,95.63,95.63,33,64.14787879,2116.88,95.63,95.63,2
1356789602,9.06,35.923508,-84.337107,71502762,1,9.06,9.06,1,9.06,9.06,22,62.08136364,1365.79,9.06,9.06,2
1450633159,55.17,35.819413,-84.206452,66271031,1,55.17,55.17,1,55.17,55.17,40,59.4305,2377.22,55.17,55.17,2
1446357025,57.86,36.249613,-83.870239,70106602,2,30.435,60.87,1,57.86,57.86,17,43.84058824,745.29,57.86,57.86,2
1342204304,7.56,37.35584,-83.109595,99880033,1,7.56,7.56,2,7.58,15.16,18,266.6938889,4800.49,7.56,7.56,2
1415817357,41.93,36.996534,-84.162536,54730250,1,41.93,41.93,5,114.9,574.5,33,64.14787879,2116.88,41.93,41.93,2
1383904237,138.02,35.986638,-83.82291,39744333,1,138.02,138.02,2,116.065,232.13,34,57.45411765,1953.44,138.02,138.02,2
1425897365,60.82,35.734705,-83.807015,50180097,1,60.82,60.82,1,60.82,60.82,9,86.24,776.16,60.82,60.82,2
1380910783,121.78,37.242002,-83.353776,30126084,1,121.78,121.78,1,121.78,121.78,33,64.14787879,2116.88,121.78,121.78,2
1406934063,45.58,37.561725,-84.603557,4077374,1,45.58,45.58,2,46.21,92.42,40,59.4305,2377.22,45.58,45.58,2
1343314535,3.26,37.511224,-84.449535,16699380,2,3.615,7.23,3,19.17,57.51,24,41.68708333,1000.49,3.26,3.26,2
1415577594,6.96,36.044526,-84.04434,17259354,1,6.96,6.96,2,5.79,11.58,20,58.2685,1165.37,6.96,6.96,2
1331063906,109.25,35.95733,-84.096838,99640231,1,109.25,109.25,1,109.25,109.25,22,62.08136364,1365.79,109.25,109.25,2
1412119841,43.8,37.568627,-82.88586,72193211,2,24.835,49.67,4,45.4325,181.73,40,59.4305,2377.22,43.8,43.8,2
1347150417,3.82,36.364216,-83.685737,81409150,1,3.82,3.82,2,2.49,4.98,28,134.33,3761.24,3.82,3.82,2
1437394103,28.89,37.132272,-84.129802,94471526,1,28.89,28.89,1,28.89,28.89,21,25.74095238,540.56,28.89,28.89,2
1401698805,158.74,36.147591,-83.294683,6551285,1,158.74,158.74,1,158.74,158.74,34,57.45411765,1953.44,158.74,158.74,2
1376582929,65.44,36.776759,-83.318542,34889756,2,49.8,99.6,1,65.44,65.44,33,64.14787879,2116.88,65.44,65.44,2
1334934256,8.19,36.726065,-83.316616,71373713,1,8.19,8.19,2,41.32,82.64,21,25.74095238,540.56,8.19,8.19,2
1346068449,61.68,37.094285,-83.695106,71965864,1,61.68,61.68,1,61.68,61.68,34,57.45411765,1953.44,61.68,61.68,2
1387220331,101.7,35.887479,-83.483408,17575034,1,101.7,101.7,3,89.53,268.59,38,108.1465789,4109.57,101.7,101.7,2
1355442570,4.19,36.14502,-83.20918,75076986,2,38.355,76.71,1,4.19,4.19,20,58.2685,1165.37,4.19,4.19,2
1414269464,102.72,36.165455,-84.515902,70732245,1,102.72,102.72,1,102.72,102.72,33,64.14787879,2116.88,102.72,102.72,2
1403161053,94.11,37.457733,-83.831684,12196449,1,94.11,94.11,2,116.065,232.13,34,57.45411765,1953.44,94.11,94.11,2
1404859243,27.59,36.893794,-83.623487,88299488,1,27.59,27.59,3,27.03666667,81.11,24,41.68708333,1000.49,27.59,27.59,2
1362831284,147.98,35.747766,-84.256946,75204754,1,147.98,147.98,2,121.34,242.68,24,41.68708333,1000.49,147.98,147.98,2
1450037751,75.98,36.666602,-83.38442,80653202,1,75.98,75.98,1,75.98,75.98,33,64.14787879,2116.88,75.98,75.98,2
1401878737,10.15,36.733714,-84.307115,31909945,1,10.15,10.15,2,5.87,11.74,28,134.33,3761.24,10.15,10.15,2
1330203168,73.57,37.710918,-83.142266,65103951,1,73.57,73.57,2,88.5,177,40,59.4305,2377.22,73.57,73.57,2
1390789000,41.41,37.545774,-82.696788,56714692,1,41.41,41.41,1,41.41,41.41,13,78.35461538,1018.61,41.41,41.41,2
1373204011,68.56,37.535811,-83.280854,32609493,4,34.3475,137.39,1,68.56,68.56,40,59.4305,2377.22,68.56,68.56,2
1416699588,1.6,36.235699,-83.044303,56199833,1,1.6,1.6,1,1.6,1.6,18,266.6938889,4800.49,1.6,1.6,2
1440623778,8.82,37.319812,-84.541392,25167917,1,8.82,8.82,1,8.82,8.82,22,62.08136364,1365.79,8.82,8.82,2
1418408549,70.48,37.117283,-84.288632,78727991,1,70.48,70.48,1,70.48,70.48,13,78.35461538,1018.61,70.48,70.48,2
1351040468,31.18,36.197596,-83.650653,82989842,2,16.795,33.59,2,25.31,50.62,17,43.84058824,745.29,31.18,31.18,2
1420998639,82.79,36.863955,-82.645358,99415228,1,82.79,82.79,2,78.9,157.8,38,108.1465789,4109.57,82.79,82.79,2
1339249258,105.29,35.988503,-84.146479,37401276,1,105.29,105.29,1,105.29,105.29,38,108.1465789,4109.57,105.29,105.29,2
1330606986,73.37,36.553358,-84.489641,47525238,1,73.37,73.37,1,73.37,73.37,40,59.4305,2377.22,73.37,73.37,2
1375820648,3.26,37.342901,-84.147319,48641548,1,3.26,3.26,1,3.26,3.26,18,266.6938889,4800.49,3.26,3.26,2
